address,network,netgroup,asn
2a02:4780:c:1f3d::1,ipv6,2a02:4780::/32,AS47583
51.161.36.145,ipv4,51.161.0.0/16,AS16276
178.47.142.201,ipv4,178.47.0.0/16,AS12389
37.25.47.141,ipv4,37.25.0.0/16,AS48101
167.235.9.82,ipv4,167.235.0.0/16,AS24940
176.9.17.121,ipv4,176.9.0.0/16,AS24940
93.123.180.164,ipv4,93.123.0.0/16,AS35539
69.181.64.87,ipv4,69.181.0.0/16,AS7922
162.0.226.108,ipv4,162.0.0.0/16,AS22612
65.108.103.225,ipv4,65.108.0.0/16,AS24940
68.183.220.46,ipv4,68.183.0.0/16,AS14061
35.173.129.158,ipv4,35.173.0.0/16,AS8987
35.237.144.170,ipv4,35.237.0.0/16,AS15169
104.248.143.83,ipv4,104.248.0.0/16,AS14061
34.233.255.61,ipv4,34.233.0.0/16,AS8987
51.77.152.20,ipv4,51.77.0.0/16,AS16276
20.14.82.111,ipv4,20.14.0.0/16,AS8075
131.130.126.82,ipv4,131.130.0.0/16,AS760
2607:5300:60:476d::,ipv6,2607:5300::/32,AS16276
104.198.149.61,ipv4,104.198.0.0/16,AS15169
138.207.211.189,ipv4,138.207.0.0/16,AS11776
35.83.165.92,ipv4,35.83.0.0/16,AS8987
138.197.179.86,ipv4,138.197.0.0/16,AS14061
172.96.11.209,ipv4,172.96.0.0/16,AS64236
34.172.12.212,ipv4,34.172.0.0/16,AS15169
2a01:4f8:242:5a95::2,ipv6,2a01:4f8::/32,AS24940
100.34.8.148,ipv4,100.34.0.0/16,AS701
91.158.68.128,ipv4,91.158.0.0/16,AS719
2a01:4f8:c17:96bf::1,ipv6,2a01:4f8::/32,AS24940
66.66.211.121,ipv4,66.66.0.0/16,AS11351
88.99.189.178,ipv4,88.99.0.0/16,AS24940
147.135.65.40,ipv4,147.135.0.0/16,AS16276
174.170.244.151,ipv4,174.170.0.0/16,AS7922
142.132.218.251,ipv4,142.132.0.0/16,AS24940
65.21.252.217,ipv4,65.21.0.0/16,AS24940
47.198.201.182,ipv4,47.198.0.0/16,AS5650
86.178.87.84,ipv4,86.178.0.0/16,AS2856
178.63.101.237,ipv4,178.63.0.0/16,AS24940
38.242.235.208,ipv4,38.242.0.0/16,AS174
144.76.221.59,ipv4,144.76.0.0/16,AS24940
2002:42f0:edac::42f0:edac,ipv6,2002:42f0::/32,AS10439
174.92.78.41,ipv4,174.92.0.0/16,AS577
2a01:4f8:130:4487::2,ipv6,2a01:4f8::/32,AS24940
95.67.18.102,ipv4,95.67.0.0/16,AS34867
2a02:ab8:201:403::126,ipv6,2a02:ab8::/32,AS48943
93.109.139.137,ipv4,93.109.0.0/16,AS6866
204.194.220.39,ipv4,204.194.0.0/16,AS20055
51.81.244.143,ipv4,51.81.0.0/16,AS16276
13.212.44.1,ipv4,13.212.0.0/16,AS16509
2002:c063:1a::c063:1a,ipv6,2002:c063::/32,AS16276
143.110.231.111,ipv4,143.110.0.0/16,AS14061
213.47.64.105,ipv4,213.47.0.0/16,AS8412
222.76.240.210,ipv4,222.76.0.0/16,AS4134
208.92.194.252,ipv4,208.92.0.0/16,AS36472
99.8.34.23,ipv4,99.8.0.0/16,AS7018
2601:280:5c00:43d:4aba:4eff:fef8:6e5d,ipv6,2601:280::/32,AS7922
13.250.117.183,ipv4,13.250.0.0/16,AS8987
2a02:8071:6380:c500:7285:c2ff:feb5:a39c,ipv6,2a02:8071::/32,AS3209
189.115.41.67,ipv4,189.115.0.0/16,AS18881
54.251.162.197,ipv4,54.251.0.0/16,AS8987
67.207.85.223,ipv4,67.207.0.0/16,AS14061
88.198.47.217,ipv4,88.198.0.0/16,AS24940
84.46.252.161,ipv4,84.46.0.0/16,AS834
2001:19f0:1000:3728:ae1f:6bff:fef8:8be2,ipv6,2001:19f0::/32,AS20473
74.116.30.17,ipv4,74.116.0.0/16,AS31845
34.101.70.182,ipv4,34.101.0.0/16,AS396982
84.107.231.73,ipv4,84.107.0.0/16,AS33915
92.27.142.29,ipv4,92.27.0.0/16,AS13285
209.59.189.35,ipv4,209.59.0.0/16,AS32244
50.112.7.132,ipv4,50.112.0.0/16,AS8987
184.182.233.206,ipv4,184.182.0.0/16,AS22773
2a01:238:425f:4600:bbb8:16d6:e907:cb6f,ipv6,2a01:238::/32,AS6724
157.22.72.175,ipv4,157.22.0.0/16,AS7091
2a01:4f9:2a:17b0::2,ipv6,2a01:4f9::/32,AS24940
153.127.253.219,ipv4,153.127.0.0/16,AS24282
108.214.8.13,ipv4,108.214.0.0/16,AS7018
84.31.215.213,ipv4,84.31.0.0/16,AS33915
2a02:3102:bc00:10e9:ca5:9dff:fea9:1cbb,ipv6,2a02:3102::/32,AS6805
2a03:b0c0:1:e0::669:1001,ipv6,2a03:b0c0::/32,AS749
145.239.144.32,ipv4,145.239.0.0/16,AS16276
46.17.97.163,ipv4,46.17.0.0/16,AS57043
3.86.188.150,ipv4,3.86.0.0/16,AS8987
2a01:4f9:3a:1d2a::2,ipv6,2a01:4f9::/32,AS24940
52.212.2.112,ipv4,52.212.0.0/16,AS8987
45.66.245.212,ipv4,45.66.0.0/16,AS200851
133.125.50.180,ipv4,133.125.0.0/16,AS7684
2a01:4f8:1c1e:5f11::1,ipv6,2a01:4f8::/32,AS24940
162.212.95.133,ipv4,162.212.0.0/16,AS23314
2a03:4000:5e:d78::31,ipv6,2a03:4000::/32,AS197540
176.188.35.190,ipv4,176.188.0.0/16,AS5410
50.125.90.93,ipv4,50.125.0.0/16,AS20055
2a01:4f9:4a:1def::2,ipv6,2a01:4f9::/32,AS24940
35.229.189.237,ipv4,35.229.0.0/16,AS15169
85.252.216.146,ipv4,85.252.0.0/16,AS2116
188.246.224.12,ipv4,188.246.0.0/16,AS49505
2600:1900:4140:9a87::,ipv6,2600:1900::/32,AS15169
88.99.167.178,ipv4,88.99.0.0/16,AS24940
139.84.193.137,ipv4,139.84.0.0/16,AS20473
2a01:4f9:2a:2da7::2,ipv6,2a01:4f9::/32,AS24940
188.214.129.139,ipv4,188.214.0.0/16,AS16125
174.177.77.188,ipv4,174.177.0.0/16,AS7922
165.22.0.113,ipv4,165.22.0.0/16,AS14061
2406:3400:31f:61d0:89c4:1d51:cabb:b071,ipv6,2406:3400::/32,AS9930
202.61.252.76,ipv4,202.61.0.0/16,AS197540
161.97.94.190,ipv4,161.97.0.0/16,AS51167
54.39.156.171,ipv4,54.39.0.0/16,AS16276
206.189.99.231,ipv4,206.189.0.0/16,AS14061
79.137.68.161,ipv4,79.137.0.0/16,AS16276
78.47.125.236,ipv4,78.47.0.0/16,AS24940
2.84.51.145,ipv4,2.84.0.0/16,AS6799
194.233.69.180,ipv4,194.233.0.0/16,AS141995
2806:1016:9:6e7a:406a:452c:6f61:bf8,ipv6,2806:1016::/32,AS2516
73.229.223.195,ipv4,73.229.0.0/16,AS7922
2400:2411:a3e1:4900:85c8:62de:e8cc:6875,ipv6,2400:2411::/32,AS17676
104.57.178.131,ipv4,104.57.0.0/16,AS7018
92.233.135.87,ipv4,92.233.0.0/16,AS5089
82.7.89.242,ipv4,82.7.0.0/16,AS5089
185.185.168.108,ipv4,185.185.0.0/16,AS204779
54.250.64.235,ipv4,54.250.0.0/16,AS8987
2400:6180:100:d0::940:4001,ipv6,2400:6180::/32,AS14061
3.140.97.194,ipv4,3.140.0.0/16,AS8987
27.33.160.196,ipv4,27.33.0.0/16,AS7545
185.113.129.154,ipv4,185.113.0.0/16,AS42831
157.245.35.47,ipv4,157.245.0.0/16,AS14061
85.208.69.12,ipv4,85.208.0.0/16,AS42275
135.181.106.14,ipv4,135.181.0.0/16,AS24940
193.176.1.74,ipv4,193.176.0.0/16,AS24961
193.232.69.239,ipv4,193.232.0.0/16,AS3267
52.205.29.182,ipv4,52.205.0.0/16,AS8987
18.197.172.46,ipv4,18.197.0.0/16,AS8987
2a01:4f8:202:71d5::2,ipv6,2a01:4f8::/32,AS24940
195.189.97.38,ipv4,195.189.0.0/16,AS59642
116.203.48.217,ipv4,116.203.0.0/16,AS24940
66.194.38.45,ipv4,66.194.0.0/16,AS3549
111.90.140.67,ipv4,111.90.0.0/16,AS45839
89.177.13.137,ipv4,89.177.0.0/16,AS16019
77.33.144.156,ipv4,77.33.0.0/16,AS44869
150.136.143.95,ipv4,150.136.0.0/16,AS31898
193.22.128.8,ipv4,193.22.0.0/16,AS56469
149.202.79.199,ipv4,149.202.0.0/16,AS16276
51.158.150.155,ipv4,51.158.0.0/16,AS12876
89.176.231.149,ipv4,89.176.0.0/16,AS16019
149.102.135.91,ipv4,149.102.0.0/16,AS174
81.224.44.164,ipv4,81.224.0.0/16,AS3301
95.216.36.216,ipv4,95.216.0.0/16,AS24940
34.175.20.65,ipv4,34.175.0.0/16,AS15169
90.156.26.148,ipv4,90.156.0.0/16,AS43939
207.154.230.25,ipv4,207.154.0.0/16,AS14061
135.148.151.104,ipv4,135.148.0.0/16,AS16276
15.228.87.193,ipv4,15.228.0.0/16,AS8987
94.177.8.76,ipv4,94.177.0.0/16,AS40994
2a01:4f9:3051:422d::2,ipv6,2a01:4f9::/32,AS24940
142.132.167.194,ipv4,142.132.0.0/16,AS24940
136.26.180.117,ipv4,136.26.0.0/16,AS19165
52.51.128.216,ipv4,52.51.0.0/16,AS8987
2a01:4f9:5a:1e6c::2,ipv6,2a01:4f9::/32,AS24940
94.198.55.209,ipv4,94.198.0.0/16,AS56694
85.208.70.229,ipv4,85.208.0.0/16,AS42275
138.59.20.209,ipv4,138.59.0.0/16,AS28201
2600:1700:280:2c90::17,ipv6,2600:1700::/32,AS7018
2a03:b0c0:1:e0::563:7001,ipv6,2a03:b0c0::/32,AS3269
91.206.17.195,ipv4,91.206.0.0/16,AS13259
57.128.106.2,ipv4,57.128.0.0/16,AS16276
104.197.250.199,ipv4,104.197.0.0/16,AS15169
34.95.39.53,ipv4,34.95.0.0/16,AS396982
73.222.141.14,ipv4,73.222.0.0/16,AS7922
173.19.176.228,ipv4,173.19.0.0/16,AS30036
47.147.169.80,ipv4,47.147.0.0/16,AS5650
51.154.7.41,ipv4,51.154.0.0/16,AS15796
185.76.17.146,ipv4,185.76.0.0/16,AS47886
34.64.141.12,ipv4,34.64.0.0/16,AS139070
2a01:4f9:5a:542f::2,ipv6,2a01:4f9::/32,AS24940
104.128.64.58,ipv4,104.128.0.0/16,AS36007
37.221.197.208,ipv4,37.221.0.0/16,AS197540
109.242.99.216,ipv4,109.242.0.0/16,AS25472
82.64.162.213,ipv4,82.64.0.0/16,AS12322
167.99.52.178,ipv4,167.99.0.0/16,AS14061
186.2.171.15,ipv4,186.2.0.0/16,AS59692
95.79.139.37,ipv4,95.79.0.0/16,AS42682
68.183.67.64,ipv4,68.183.0.0/16,AS14061
162.55.238.126,ipv4,162.55.0.0/16,AS24940
50.213.123.112,ipv4,50.213.0.0/16,AS7922
24.6.89.155,ipv4,24.6.0.0/16,AS7922
35.210.0.24,ipv4,35.210.0.0/16,AS19527
34.95.231.86,ipv4,34.95.0.0/16,AS396982
178.83.160.129,ipv4,178.83.0.0/16,AS6730
91.237.88.218,ipv4,91.237.0.0/16,AS56813
87.98.143.87,ipv4,87.98.0.0/16,AS16276
2a01:4f9:5a:1030::2,ipv6,2a01:4f9::/32,AS24940
185.128.245.47,ipv4,185.128.0.0/16,AS57738
165.22.235.29,ipv4,165.22.0.0/16,AS14061
183.180.7.131,ipv4,183.180.0.0/16,AS2519
165.227.175.240,ipv4,165.227.0.0/16,AS14061
169.155.170.211,ipv4,169.155.0.0/16,AS44486
193.30.167.13,ipv4,193.30.0.0/16,AS62098
23.92.28.41,ipv4,23.92.0.0/16,AS63949
45.136.50.2,ipv4,45.136.0.0/16,AS58061
116.202.224.49,ipv4,116.202.0.0/16,AS24940
75.223.109.206,ipv4,75.223.0.0/16,AS22394
20.12.72.136,ipv4,20.12.0.0/16,AS8075
168.119.248.171,ipv4,168.119.0.0/16,AS24940
89.142.137.37,ipv4,89.142.0.0/16,AS5603
74.15.11.15,ipv4,74.15.0.0/16,AS577
73.11.235.142,ipv4,73.11.0.0/16,AS7922
94.130.141.83,ipv4,94.130.0.0/16,AS24940
240e:3b2:4e25:c570::e0,ipv6,240e:3b2::/32,AS4134
136.34.197.3,ipv4,136.34.0.0/16,AS16591
2600:3c00::f03c:92ff:fecf:61b6,ipv6,2600:3c00::/32,AS63949
80.212.159.143,ipv4,80.212.0.0/16,AS2119
77.120.122.25,ipv4,77.120.0.0/16,AS25229
135.181.25.149,ipv4,135.181.0.0/16,AS24940
2001:bc8:1201:900:46a8:42ff:fe26:9501,ipv6,2001:bc8::/32,AS12876
158.220.121.93,ipv4,158.220.0.0/16,AS51167
94.23.21.80,ipv4,94.23.0.0/16,AS16276
95.216.66.24,ipv4,95.216.0.0/16,AS24940
2001:569:5079:abd2::c9,ipv6,2001:569::/32,AS852
85.214.59.194,ipv4,85.214.0.0/16,AS6724
62.210.129.123,ipv4,62.210.0.0/16,AS12876
82.10.250.76,ipv4,82.10.0.0/16,AS5089
2604:2dc0:200:1f32::fc6:8f21,ipv6,2604:2dc0::/32,AS8987
35.134.208.89,ipv4,35.134.0.0/16,AS33588
71.135.131.72,ipv4,71.135.0.0/16,AS7018
69.131.98.87,ipv4,69.131.0.0/16,AS4181
188.151.237.158,ipv4,188.151.0.0/16,AS39651
2607:5300:60:24d2::42:5443,ipv6,2607:5300::/32,AS16276
69.131.255.170,ipv4,69.131.0.0/16,AS4181
71.255.78.29,ipv4,71.255.0.0/16,AS701
185.248.163.222,ipv4,185.248.0.0/16,AS43350
38.75.235.97,ipv4,38.75.0.0/16,AS174
2a02:c207:2043:1190::1,ipv6,2a02:c207::/32,AS51167
47.160.10.230,ipv4,47.160.0.0/16,AS5650
2401:2500:204:1149:133:125:50:180,ipv6,2401:2500::/32,AS7684
108.61.170.136,ipv4,108.61.0.0/16,AS20473
89.245.214.181,ipv4,89.245.0.0/16,AS8881
68.147.85.243,ipv4,68.147.0.0/16,AS6327
185.125.169.149,ipv4,185.125.0.0/16,AS56655
2001:19f0:4401:e8a:5400:4ff:fe8e:d398,ipv6,2001:19f0::/32,AS20473
2600:1f18:719a:e302:e6c0:8878:401c:27c2,ipv6,2600:1f18::/32,AS33227
185.148.147.51,ipv4,185.148.0.0/16,AS44901
95.213.145.218,ipv4,95.213.0.0/16,AS49505
85.17.131.145,ipv4,85.17.0.0/16,AS60781
85.208.117.14,ipv4,85.208.0.0/16,AS18978
2601:19c:417e:3a11:20e7:b3ff:fecf:a99,ipv6,2601:19c::/32,AS7922
82.66.211.31,ipv4,82.66.0.0/16,AS12322
18.139.218.84,ipv4,18.139.0.0/16,AS8987
93.183.160.128,ipv4,93.183.0.0/16,AS25374
84.179.205.251,ipv4,84.179.0.0/16,AS3320
2001:470:c:1077::2,ipv6,2001:470::/36,AS6939
78.46.196.248,ipv4,78.46.0.0/16,AS24940
77.21.176.84,ipv4,77.21.0.0/16,AS3209
2a01:4f9:3080:4f88::2,ipv6,2a01:4f9::/32,AS24940
154.21.238.98,ipv4,154.21.0.0/16,AS174
5.45.111.210,ipv4,5.45.0.0/16,AS197540
2001:41d0:700:6c5e::,ipv6,2001:41d0::/32,AS16276
73.189.164.139,ipv4,73.189.0.0/16,AS7922
173.255.248.214,ipv4,173.255.0.0/16,AS63949
84.255.243.135,ipv4,84.255.0.0/16,AS34779
34.106.58.234,ipv4,34.106.0.0/16,AS396982
76.181.218.112,ipv4,76.181.0.0/16,AS10796
185.52.93.45,ipv4,185.52.0.0/16,AS39449
5.22.219.13,ipv4,5.22.0.0/16,AS202053
108.18.213.224,ipv4,108.18.0.0/16,AS701
2001:1620:4396::3,ipv6,2001:1620::/32,AS13030
173.212.203.15,ipv4,173.212.0.0/16,AS51167
52.54.198.224,ipv4,52.54.0.0/16,AS8987
181.220.167.192,ipv4,181.220.0.0/16,AS28573
2a03:f80:971:747c::1,ipv6,2a03:f80::/32,AS57169
68.107.127.30,ipv4,68.107.0.0/16,AS22773
174.109.212.183,ipv4,174.109.0.0/16,AS11426
69.228.211.56,ipv4,69.228.0.0/16,AS7018
2a01:4f9:3080:1771::2,ipv6,2a01:4f9::/32,AS24940
2a01:4f8:c0c:bb76::1,ipv6,2a01:4f8::/32,AS24940
3.239.77.34,ipv4,3.239.0.0/16,AS8987
88.198.55.6,ipv4,88.198.0.0/16,AS24940
176.9.24.120,ipv4,176.9.0.0/16,AS24940
54.193.84.191,ipv4,54.193.0.0/16,AS8987
78.21.167.8,ipv4,78.21.0.0/16,AS6848
18.197.10.242,ipv4,18.197.0.0/16,AS8987
2602:fec3:2:5::5:73,ipv6,2602:fec3::/32,AS62563
202.112.238.128,ipv4,202.112.0.0/16,AS4538
13.229.155.117,ipv4,13.229.0.0/16,AS16509
138.201.38.116,ipv4,138.201.0.0/16,AS24940
173.246.31.114,ipv4,173.246.0.0/16,AS1403
5.75.251.67,ipv4,5.75.0.0/16,AS24940
93.51.14.83,ipv4,93.51.0.0/16,AS12874
161.97.76.134,ipv4,161.97.0.0/16,AS51167
96.231.187.31,ipv4,96.231.0.0/16,AS701
50.21.167.161,ipv4,50.21.0.0/16,AS29909
67.149.89.189,ipv4,67.149.0.0/16,AS12083
46.4.25.173,ipv4,46.4.0.0/16,AS24940
147.182.181.52,ipv4,147.182.0.0/16,AS14061
68.46.64.123,ipv4,68.46.0.0/16,AS7922
154.23.188.220,ipv4,154.23.0.0/16,AS174
43.128.67.193,ipv4,43.128.0.0/16,AS132203
46.4.82.109,ipv4,46.4.0.0/16,AS24940
37.187.129.27,ipv4,37.187.0.0/16,AS16276
43.225.60.61,ipv4,43.225.0.0/16,AS135352
198.27.251.219,ipv4,198.27.0.0/16,AS1299
116.202.161.56,ipv4,116.202.0.0/16,AS24940
82.67.27.185,ipv4,82.67.0.0/16,AS12322
78.157.91.120,ipv4,78.157.0.0/16,AS21211
139.177.184.116,ipv4,139.177.0.0/16,AS63949
79.117.18.255,ipv4,79.117.0.0/16,AS8708
3.16.23.143,ipv4,3.16.0.0/16,AS8987
47.176.248.250,ipv4,47.176.0.0/16,AS5650
98.176.233.170,ipv4,98.176.0.0/16,AS22773
162.19.169.94,ipv4,162.19.0.0/16,AS16276
91.92.155.203,ipv4,91.92.0.0/16,AS61098
158.101.221.122,ipv4,158.101.0.0/16,AS31898
109.236.81.124,ipv4,109.236.0.0/16,AS49981
37.35.121.65,ipv4,37.35.0.0/16,AS15600
2401:c080:1c00:2a01:3eec:efff:feb9:882a,ipv6,2401:c080::/32,AS20473
34.125.161.64,ipv4,34.125.0.0/16,AS396982
182.149.206.192,ipv4,182.149.0.0/16,AS4134
88.9.151.230,ipv4,88.9.0.0/16,AS3352
3.72.74.77,ipv4,3.72.0.0/16,AS16509
217.20.131.65,ipv4,217.20.0.0/16,AS5483
87.90.94.120,ipv4,87.90.0.0/16,AS5410
194.67.64.229,ipv4,194.67.0.0/16,AS49352
213.194.173.176,ipv4,213.194.0.0/16,AS15915
103.126.161.212,ipv4,103.126.0.0/16,AS135959
62.178.6.7,ipv4,62.178.0.0/16,AS8412
63.224.37.22,ipv4,63.224.0.0/16,AS209
98.24.180.157,ipv4,98.24.0.0/16,AS11426
2604:a880:4:1d0::e5:b000,ipv6,2604:a880::/32,AS14061
129.159.197.52,ipv4,129.159.0.0/16,AS31898
2400:8901::f03c:93ff:feb2:5e3e,ipv6,2400:8901::/32,AS63949
2a01:4f9:3b:3984::2,ipv6,2a01:4f9::/32,AS24940
2001:41d0:303:3405::,ipv6,2001:41d0::/32,AS16276
82.71.47.216,ipv4,82.71.0.0/16,AS13037
2404:4408:63a4:a01::250,ipv6,2404:4408::/32,AS9790
62.178.27.239,ipv4,62.178.0.0/16,AS8412
2a05:d018:1969:3e02:7083:5a21:7f97:f2a0,ipv6,2a05:d018::/32,AS8987
157.143.63.18,ipv4,157.143.0.0/16,AS8758
208.53.99.29,ipv4,208.53.0.0/16,AS11404
157.245.140.69,ipv4,157.245.0.0/16,AS14061
77.162.190.90,ipv4,77.162.0.0/16,AS1136
2001:41d0:303:5942::,ipv6,2001:41d0::/32,AS16276
3.130.74.31,ipv4,3.130.0.0/16,AS8987
148.251.48.231,ipv4,148.251.0.0/16,AS24940
165.227.247.74,ipv4,165.227.0.0/16,AS14061
95.217.78.80,ipv4,95.217.0.0/16,AS24940
46.17.99.26,ipv4,46.17.0.0/16,AS57043
141.157.43.171,ipv4,141.157.0.0/16,AS701
52.53.249.28,ipv4,52.53.0.0/16,AS8987
2001:1284:f508:300a:15c4:5a0e:2554:a4ee,ipv6,2001:1284::/32,AS3320
2a01:4f8:221:3056::2,ipv6,2a01:4f8::/32,AS24940
2a01:4f8:c0c:6d23::1,ipv6,2a01:4f8::/32,AS24940
148.251.139.84,ipv4,148.251.0.0/16,AS24940
52.58.158.158,ipv4,52.58.0.0/16,AS8987
2a01:4f9:c010:9d1e::1,ipv6,2a01:4f9::/32,AS24940
27.33.65.222,ipv4,27.33.0.0/16,AS7545
50.194.102.27,ipv4,50.194.0.0/16,AS7922
101.99.88.33,ipv4,101.99.0.0/16,AS45839
2001:41d0:8:d8e4::1,ipv6,2001:41d0::/32,AS16276
2600:3c01::f03c:92ff:fed7:4a24,ipv6,2600:3c01::/32,AS63949
24.161.93.184,ipv4,24.161.0.0/16,AS12271
98.179.250.220,ipv4,98.179.0.0/16,AS22773
2a01:4f8:262:4d80::2,ipv6,2a01:4f8::/32,AS24940
5.9.28.141,ipv4,5.9.0.0/16,AS24940
163.172.61.154,ipv4,163.172.0.0/16,AS12876
13.212.172.40,ipv4,13.212.0.0/16,AS16509
65.21.12.200,ipv4,65.21.0.0/16,AS24940
2a01:4f8:272:596e::2,ipv6,2a01:4f8::/32,AS24940
52.129.112.11,ipv4,52.129.0.0/16,AS11320
151.236.20.203,ipv4,151.236.0.0/16,AS57169
13.48.191.175,ipv4,13.48.0.0/16,AS16509
2a01:4f8:13a:b9b::2,ipv6,2a01:4f8::/32,AS24940
2001:41d0:303:68cd::,ipv6,2001:41d0::/32,AS16276
145.40.27.154,ipv4,145.40.0.0/16,AS50821
213.239.201.250,ipv4,213.239.0.0/16,AS24940
92.221.176.21,ipv4,92.221.0.0/16,AS29695
2408:8207:5454:b1a0::5c6,ipv6,2408:8207::/32,AS4837
51.195.234.88,ipv4,51.195.0.0/16,AS16276
209.97.189.249,ipv4,209.97.0.0/16,AS14061
2a01:4f8:2200:42a5::1,ipv6,2a01:4f8::/32,AS24940
58.96.123.120,ipv4,58.96.0.0/16,AS10143
98.248.245.220,ipv4,98.248.0.0/16,AS7922
185.254.97.164,ipv4,185.254.0.0/16,AS58212
67.210.228.203,ipv4,67.210.0.0/16,AS7819
87.228.184.201,ipv4,87.228.0.0/16,AS6866
165.22.231.74,ipv4,165.22.0.0/16,AS14061
135.181.211.106,ipv4,135.181.0.0/16,AS24940
45.5.117.59,ipv4,45.5.0.0/16,AS265684
176.37.82.83,ipv4,176.37.0.0/16,AS39608
18.162.156.95,ipv4,18.162.0.0/16,AS8987
34.86.8.132,ipv4,34.86.0.0/16,AS396982
2001:720:1014:88::a:40f,ipv6,2001:720::/32,AS766
206.221.189.10,ipv4,206.221.0.0/16,AS23470
165.232.168.69,ipv4,165.232.0.0/16,AS14061
159.250.153.179,ipv4,159.250.0.0/16,AS11776
2a01:4f8:192:628a::83,ipv6,2a01:4f8::/32,AS24940
69.64.51.41,ipv4,69.64.0.0/16,AS30083
95.216.39.162,ipv4,95.216.0.0/16,AS24940
99.73.32.215,ipv4,99.73.0.0/16,AS7018
2001:5a8:40c7:f501:e0af:1c:1468:e272,ipv6,2001:5a8::/32,AS8075
109.202.70.227,ipv4,109.202.0.0/16,AS50698
45.118.134.132,ipv4,45.118.0.0/16,AS63949
159.69.79.247,ipv4,159.69.0.0/16,AS24940
2a01:4f9:5a:5526::2,ipv6,2a01:4f9::/32,AS24940
24.132.208.61,ipv4,24.132.0.0/16,AS33915
2a01:4f9:6b:4b89::2,ipv6,2a01:4f9::/32,AS24940
156.245.13.64,ipv4,156.245.0.0/16,AS133199
136.29.109.58,ipv4,136.29.0.0/16,AS19165
13.112.248.184,ipv4,13.112.0.0/16,AS8987
37.143.118.174,ipv4,37.143.0.0/16,AS48926
2601:18c:9082:afd:219:d1ff:fe75:dc2f,ipv6,2601:18c::/32,AS7922
72.133.177.119,ipv4,72.133.0.0/16,AS10796
159.69.6.59,ipv4,159.69.0.0/16,AS24940
86.161.139.63,ipv4,86.161.0.0/16,AS2856
157.245.37.143,ipv4,157.245.0.0/16,AS14061
2a01:4f9:1a:a966::2,ipv6,2a01:4f9::/32,AS24940
88.218.226.91,ipv4,88.218.0.0/16,AS48314
78.31.71.190,ipv4,78.31.0.0/16,AS24961
34.116.112.83,ipv4,34.116.0.0/16,AS396982
65.109.68.114,ipv4,65.109.0.0/16,AS24940
90.30.124.9,ipv4,90.30.0.0/16,AS3215
187.139.36.234,ipv4,187.139.0.0/16,AS8151
135.181.220.124,ipv4,135.181.0.0/16,AS24940
212.51.136.50,ipv4,212.51.0.0/16,AS13030
37.16.105.63,ipv4,37.16.0.0/16,AS57664
73.95.123.106,ipv4,73.95.0.0/16,AS7922
185.248.163.128,ipv4,185.248.0.0/16,AS43350
94.21.174.147,ipv4,94.21.0.0/16,AS20845
34.92.126.92,ipv4,34.92.0.0/16,AS396982
176.10.148.13,ipv4,176.10.0.0/16,AS8473
2604:a880:cad:d0::db6:a001,ipv6,2604:a880::/32,AS14061
95.217.194.165,ipv4,95.217.0.0/16,AS24940
80.189.217.255,ipv4,80.189.0.0/16,AS6871
2001:41d0:700:2b2b::,ipv6,2001:41d0::/32,AS16276
195.201.28.201,ipv4,195.201.0.0/16,AS24940
85.17.131.134,ipv4,85.17.0.0/16,AS60781
195.62.197.154,ipv4,195.62.0.0/16,AS6717
2406:da14:294:7203:c8f7:5ee0:7c23:66,ipv6,2406:da14::/32,AS17506
75.73.44.117,ipv4,75.73.0.0/16,AS7922
2a01:4f8:272:411a::2,ipv6,2a01:4f8::/32,AS24940
192.181.239.99,ipv4,192.181.0.0/16,AS10796
46.128.199.26,ipv4,46.128.0.0/16,AS35244
176.74.240.113,ipv4,176.74.0.0/16,AS49685
209.59.150.4,ipv4,209.59.0.0/16,AS32244
84.245.32.170,ipv4,84.245.0.0/16,AS25596
80.79.5.152,ipv4,80.79.0.0/16,AS49981
162.17.167.210,ipv4,162.17.0.0/16,AS7922
2604:a880:4:1d0::171:0,ipv6,2604:a880::/32,AS17676
2a01:4f8:c2c:8490::1,ipv6,2a01:4f8::/32,AS24940
2406:da18:9f1:f301:7680:8791:3ed6:592b,ipv6,2406:da18::/32,AS8881
78.46.198.56,ipv4,78.46.0.0/16,AS24940
83.54.19.234,ipv4,83.54.0.0/16,AS3352
109.236.81.138,ipv4,109.236.0.0/16,AS49981
95.216.19.95,ipv4,95.216.0.0/16,AS24940
88.99.90.11,ipv4,88.99.0.0/16,AS24940
172.14.127.191,ipv4,172.14.0.0/16,AS7018
81.170.142.100,ipv4,81.170.0.0/16,AS8473
80.85.141.44,ipv4,80.85.0.0/16,AS204601
18.191.254.86,ipv4,18.191.0.0/16,AS8987
2a03:b0c0:3:d0::fd1:5001,ipv6,2a03:b0c0::/32,AS8987
65.109.58.122,ipv4,65.109.0.0/16,AS24940
82.65.120.118,ipv4,82.65.0.0/16,AS12322
217.180.192.116,ipv4,217.180.0.0/16,AS30600
74.213.251.239,ipv4,74.213.0.0/16,AS14978
91.152.122.36,ipv4,91.152.0.0/16,AS719
147.182.201.63,ipv4,147.182.0.0/16,AS14061
82.66.204.177,ipv4,82.66.0.0/16,AS12322
44.192.101.47,ipv4,44.192.0.0/16,AS14618
34.118.50.246,ipv4,34.118.0.0/16,AS15169
209.177.138.245,ipv4,209.177.0.0/16,AS7832
